"1365","709","2014-06-10 23:36:39","3297.35","4","Delivered","http://www.morris.org/"
"1366","1100","1970-02-22 16:59:49","4862.59","23","Delivered","http://morris.com/"
"1367","1178","1994-10-20 02:32:06","5.65","14","Ordered","http://www.daniel.com/"
"1368","348","1977-09-11 15:29:32","556.34","69","Ordered","http://www.leblanc-jackson.com/"
"1369","32","2018-06-24 02:53:26","2166.17","35","Ordered","https://www.murphy.org/"
"1370","101","1975-10-28 11:38:03","29.31","91","In Transit","https://www.peters.biz/"
"1371","272","1994-08-23 21:09:12","1216.23","36","In Transit","http://www.thomas.org/"
"1372","1092","2020-07-05 00:22:59","3761.81","48","Ordered","http://www.maldonado.com/"
"1373","1384","1988-07-25 04:26:58","4685.08","30","Ordered","https://www.king.com/"
"1374","448","2009-10-23 02:31:53","1139.09","78","Ordered","http://www.kent.com/"
"1375","322","1975-01-31 17:04:49","2153.99","50","In Transit","https://little.org/"
"1376","1346","2000-10-23 04:12:11","1389.47","97","Delivered","https://www.torres.com/"
"1377","245","2001-11-12 10:07:51","108.44","43","In Transit","https://scott.net/"
"1378","504","2013-10-20 00:45:37","2132.92","72","Delivered","http://moreno-murphy.biz/"
"1379","458","1992-07-30 19:52:56","3207.77","13","In Transit","https://johnson-anderson.biz/"
"1380","763","1981-12-19 20:53:26","391.32","75","Ordered","https://www.wilson.com/"
"1381","300","1986-02-27 20:48:02","1030.70","87","Delivered","http://www.petersen.com/"
"1382","565","1970-02-18 07:48:13","890.27","16","In Transit","https://mason.com/"
"1383","540","1983-08-09 16:23:12","754.67","81","Delivered","https://www.wells.com/"
"1384","1078","1981-07-06 05:32:41","4092.22","92","Delivered","http://johnson-williams.biz/"
"1385","1334","2004-08-24 14:07:12","4836.88","5","Delivered","http://www.oconnell.org/"
"1386","947","2014-07-29 16:39:43","4184.55","21","Delivered","http://www.jones.net/"
"1387","917","2005-12-26 10:01:23","1836.01","52","In Transit","https://sampson.com/"
"1388","267","1988-01-06 11:01:16","714.21","98","In Transit","http://dixon.biz/"
"1389","1048","1988-04-08 17:18:31","187.72","88","In Transit","https://orozco.com/"
"1390","363","1980-08-22 11:21:21","847.11","33","Ordered","https://www.norris.com/"
"1391","1306","1995-12-17 22:00:45","197.31","78","Ordered","http://www.sanchez.com/"
"1392","1253","1989-10-30 02:43:05","4521.90","74","In Transit","http://www.madden.biz/"
"1393","688","1990-04-14 10:17:27","2338.74","24","Delivered","https://www.johnson.com/"
"1394","994","1979-11-23 23:42:13","2303.52","55","Delivered","http://www.kim-jenkins.com/"
"1395","1152","1972-10-15 00:28:55","18.30","56","Delivered","http://www.allen.com/"
"1396","276","2019-07-12 23:39:10","195.10","81","In Transit","http://vang.com/"
"1397","1381","2018-02-10 06:50:12","1364.23","16","Delivered","https://lewis.net/"
"1398","461","1978-08-13 14:51:16","509.68","15","Ordered","http://www.chandler.com/"
"1399","846","1976-11-21 06:06:29","2730.86","4","In Transit","http://tucker.com/"
"1400","732","2002-12-19 16:29:44","3151.56","77","In Transit","https://www.pierce.biz/"
"1401","1106","1988-02-13 08:25:28","3194.75","7","Ordered","http://smith.com/"
"1402","1","2021-02-22 12:18:04","1072.11","46","Ordered","http://www.wagner-morrison.biz/"
"1403","1234","2014-09-11 13:14:13","2693.69","71","In Transit","https://www.lee-khan.biz/"
"1404","521","2006-12-22 16:59:07","2320.62","95","Delivered","http://edwards-richardson.net/"
"1405","428","1982-03-17 11:38:43","4287.80","11","Delivered","https://schroeder.com/"
"1406","876","1973-07-25 23:12:46","4376.93","80","Delivered","https://www.young-johnson.info/"
"1407","1093","2003-06-08 14:47:16","3874.31","86","In Transit","http://www.wood.net/"
"1408","305","1979-11-17 09:49:51","2420.39","39","Ordered","https://www.clark-sullivan.com/"
"1409","753","1998-08-31 07:00:45","1633.02","45","Ordered","http://www.young.com/"
"1410","106","1980-10-09 19:18:59","1524.36","52","In Transit","https://sanchez.org/"
"1411","2","2002-03-02 07:41:17","1589.65","82","Delivered","http://www.cook-rosales.com/"
"1412","611","2007-05-02 16:55:12","1838.68","92","Ordered","https://www.davenport.org/"
"1413","733","1979-07-24 01:21:54","3063.84","99","In Transit","https://rollins.com/"
"1414","384","1988-05-15 07:22:31","1840.37","12","In Transit","http://www.jimenez.org/"
"1415","1151","1983-12-31 15:21:30","4355.61","47","Delivered","https://www.gutierrez.com/"
"1416","439","2017-06-21 13:53:28","1437.37","10","In Transit","http://burke.com/"
"1417","1107","1986-09-13 19:23:11","3888.27","37","In Transit","https://www.english.com/"
"1418","204","1973-05-15 19:49:28","1091.37","85","Ordered","https://www.black-ballard.com/"
"1419","463","1973-08-19 14:02:59","1776.38","2","In Transit","http://stevens-smith.com/"
"1420","878","1993-05-24 06:24:52","2318.58","22","Ordered","https://www.conrad.org/"
"1421","765","2014-05-09 21:51:55","2387.13","20","In Transit","https://williams-gomez.biz/"
"1422","159","1989-06-29 22:12:26","3212.80","30","In Transit","https://allen.com/"
"1423","1021","1986-05-03 01:32:52","951.85","80","Ordered","http://www.french.com/"
"1424","271","1991-04-30 17:08:34","4211.85","38","Delivered","http://miller.com/"
"1425","841","1991-10-07 21:31:13","1698.17","52","Ordered","https://sanchez-gonzalez.com/"
"1426","762","1997-11-23 20:28:02","2152.48","4","Ordered","http://www.turner.com/"
"1427","555","1979-12-31 21:33:30","4866.14","19","Ordered","https://anderson.com/"
"1428","537","1979-01-17 14:11:33","2333.76","38","In Transit","https://sanders.org/"
"1429","1254","2019-08-28 16:24:16","3808.96","58","In Transit","http://anderson-thornton.com/"
"1430","315","2008-06-14 23:07:10","1944.06","14","In Transit","https://dalton.com/"
"1431","216","2019-11-30 18:02:23","2472.65","26","Delivered","http://www.powell.info/"
"1432","41","2019-02-25 16:21:13","2299.99","91","Ordered","https://watkins.net/"
"1433","549","1991-11-23 01:44:14","169.83","28","In Transit","https://www.cox.com/"
"1434","927","1995-04-08 11:14:39","1.88","87","Delivered","http://richards.com/"
"1435","76","1985-10-24 13:59:26","1515.99","63","Delivered","https://www.avila-bright.com/"
"1436","1114","1996-06-13 22:08:11","3602.70","24","In Transit","http://romero-thornton.com/"
"1437","790","1978-10-30 04:08:12","2785.55","49","Delivered","https://www.hanson-miller.com/"
"1438","1273","2020-01-19 19:09:35","391.10","69","Ordered","https://www.stanley.com/"
"1439","1021","2018-06-22 18:05:49","3893.04","56","In Transit","http://sherman-lindsey.org/"
"1440","781","2019-08-13 22:40:42","2298.59","68","Ordered","https://nichols.com/"
"1441","892","2004-02-24 00:02:20","4684.05","41","Delivered","http://www.livingston.com/"
"1442","678","2002-08-13 21:37:23","2433.03","58","In Transit","http://www.silva.com/"
"1443","1470","1998-10-24 16:10:24","1109.43","49","In Transit","https://oneill.net/"
"1444","147","1992-12-02 04:25:38","185.21","15","Delivered","https://www.williams.com/"
"1445","691","1982-06-25 00:23:51","4051.94","100","Delivered","https://www.hardy.com/"
"1446","392","1974-01-05 05:27:41","2290.70","42","In Transit","https://garcia-morgan.com/"
"1447","405","1978-04-02 14:05:39","1017.16","65","Delivered","http://wright.com/"
"1448","552","1988-06-13 05:24:49","1144.16","2","Ordered","http://paul-hester.org/"
"1449","47","2012-04-09 10:13:34","3035.27","59","Ordered","http://henry.com/"
"1450","440","2016-02-15 06:20:13","3565.72","70","Ordered","http://www.carson.biz/"
"1451","411","2007-10-21 15:17:39","241.39","86","Delivered","https://www.smith-morales.com/"
"1452","968","1973-11-26 10:12:34","4177.92","9","Delivered","http://www.flores.biz/"
"1453","1148","1994-04-30 22:47:18","2765.95","5","In Transit","https://www.gonzalez-jimenez.com/"
"1454","143","1979-09-02 04:16:47","377.26","96","Ordered","https://www.estes.com/"
"1455","973","1996-01-20 14:52:26","2183.49","66","In Transit","https://hanna.biz/"
"1456","935","1986-01-17 18:51:27","4942.63","50","Delivered","https://phillips.com/"
"1457","536","2016-10-31 19:50:33","2674.63","1","Delivered","http://smith.info/"
"1458","631","1985-04-09 07:22:26","2721.85","8","Delivered","https://www.robbins.com/"
"1459","887","2009-01-28 00:34:18","1665.30","31","Delivered","http://kelley-smith.net/"
"1460","988","2005-04-11 10:44:13","4287.18","6","In Transit","https://coffey-smith.com/"
"1461","1396","1995-10-14 13:59:11","3794.62","52","In Transit","https://rodriguez-lee.net/"
"1462","68","2005-10-06 04:36:37","853.11","62","Ordered","http://schroeder.info/"
"1463","953","1987-04-23 02:09:57","4121.44","75","Delivered","http://www.aguilar.com/"
"1464","792","1981-11-22 03:16:03","2563.10","88","In Transit","http://www.heath.net/"
"1465","1129","1996-06-27 09:52:41","619.55","40","Delivered","https://jackson.com/"
"1466","878","1973-09-06 13:13:53","2305.77","16","In Transit","http://www.faulkner.com/"
"1467","945","1995-11-08 19:43:21","4601.15","49","Ordered","https://www.nash-dunlap.biz/"
"1468","712","2016-08-23 08:25:22","4715.76","45","In Transit","https://tucker.org/"
"1469","1021","1970-01-17 22:51:24","3792.73","4","Ordered","http://johnson-martin.com/"
"1470","155","1975-10-12 15:22:06","1223.75","66","In Transit","https://johnson-elliott.org/"
"1471","506","1982-02-12 16:22:36","1192.35","41","In Transit","http://www.harper.net/"
"1472","1371","2015-05-20 15:19:48","2799.00","72","Delivered","http://www.burton-powell.com/"
"1473","80","1972-10-04 12:09:25","2108.88","31","Delivered","http://www.serrano-johnson.net/"
"1474","1035","2004-11-08 08:27:06","1258.45","84","Ordered","http://www.blevins.com/"
"1475","1088","2001-03-30 17:20:03","1994.26","72","Delivered","https://www.ruiz-thomas.com/"
"1476","1475","1981-01-14 08:12:07","471.78","95","Ordered","http://wilkinson.info/"
"1477","587","1986-10-14 03:08:03","1359.73","3","Delivered","https://payne.info/"
"1478","1328","2018-02-02 04:19:20","3500.58","95","Delivered","https://wilson.com/"
"1479","461","2019-02-03 06:49:46","4072.61","51","Ordered","https://reynolds-hawkins.com/"
"1480","748","1974-01-14 20:04:02","3520.46","35","In Transit","http://www.floyd.org/"
"1481","1301","1996-08-23 17:38:37","390.26","15","Delivered","http://www.ferguson.com/"
"1482","1402","1995-03-21 04:59:15","59.34","83","Delivered","http://flores.info/"
"1483","476","2015-09-27 04:23:59","1477.28","61","Delivered","https://www.beck.com/"
"1484","1212","1982-11-11 08:55:35","4907.77","99","In Transit","http://www.watts.net/"
"1485","693","1986-12-18 15:48:36","2567.54","12","In Transit","https://www.blackburn.com/"
"1486","1024","1970-05-04 16:12:37","2482.56","71","Delivered","https://www.porter.com/"
"1487","1457","2018-02-15 01:38:23","4444.52","23","Delivered","http://www.davis.net/"
"1488","1142","1989-03-15 13:50:44","2645.37","52","Ordered","https://www.carlson.org/"
"1489","510","2009-04-20 07:36:07","3118.46","69","Ordered","http://foster.com/"
"1490","814","2011-12-02 04:06:12","671.22","78","Delivered","http://www.collins.com/"
"1491","1176","2010-11-06 12:23:02","951.20","48","In Transit","https://www.barnes.com/"
"1492","1283","2009-10-17 13:14:33","4159.49","2","Ordered","http://www.martinez.com/"
"1493","1269","1981-12-16 14:21:57","4683.18","29","Ordered","https://www.keller.com/"
"1494","1148","1975-05-19 20:07:26","4701.61","1","Ordered","https://www.henson.info/"
"1495","408","1970-07-20 06:05:15","4796.47","77","In Transit","https://newman.com/"
"1496","83","1984-08-21 17:22:36","4809.42","78","In Transit","https://calderon.com/"
"1497","213","1996-03-20 17:41:21","1682.89","92","In Transit","http://walker.com/"
"1498","507","1978-12-01 17:03:54","1042.90","11","In Transit","https://www.melendez.info/"
"1499","1290","2008-06-13 05:41:41","3560.49","49","In Transit","http://henderson-fisher.org/"
"1500","459","1991-07-17 22:08:40","3102.48","98","Ordered","http://www.garcia-green.com/"
"1501","541","1984-10-30 12:41:01","2980.85","93","Delivered","https://walters-rowland.info/"
"1502","235","2004-08-10 14:46:08","723.98","2","In Transit","https://hernandez-carroll.com/"
"1503","1339","1980-01-20 21:03:25","4262.94","26","In Transit","http://morris.com/"
"1504","1390","1994-07-27 11:55:22","1034.99","3","Delivered","https://berger.com/"
"1505","75","2009-03-07 02:12:23","1552.56","25","Ordered","https://www.carter.com/"
"1506","514","1983-12-07 10:08:14","3548.30","55","Ordered","http://ramos.org/"
"1507","1269","1970-10-19 13:59:18","3479.41","33","Delivered","https://www.hoffman.com/"
"1508","493","1981-08-10 09:13:48","4277.68","1","In Transit","https://www.lewis-evans.com/"
"1509","276","2001-07-11 18:42:13","3745.34","12","In Transit","http://brown.com/"
"1510","1121","2016-07-18 15:47:21","2169.03","8","In Transit","https://www.mcintyre.biz/"
"1511","356","1988-10-04 06:00:45","1593.58","21","In Transit","https://farmer.biz/"
"1512","461","1999-07-05 18:03:48","1015.00","97","Ordered","https://douglas.com/"
"1513","1127","1976-07-26 02:01:50","1141.08","71","Ordered","https://www.maldonado.info/"
"1514","347","1974-11-04 08:37:45","1452.71","58","In Transit","https://hunt.org/"
"1515","1450","2009-02-05 08:33:35","299.60","1","Ordered","http://brennan-morgan.org/"
"1516","1020","2016-10-05 15:08:54","4803.48","54","Delivered","http://www.perkins-diaz.com/"
"1517","13","2003-02-13 17:27:27","2532.53","26","In Transit","http://www.peters-fisher.net/"
"1518","492","1995-09-09 19:51:32","130.20","74","In Transit","https://www.olsen.org/"
"1519","1293","1987-01-03 07:39:01","4692.19","45","Delivered","https://www.boone-murphy.info/"
"1520","783","1996-09-13 11:13:19","911.26","76","Ordered","https://www.collins.com/"
"1521","225","1995-07-13 01:08:53","430.25","58","Delivered","http://www.lee.net/"
"1522","1156","2009-11-28 01:10:23","519.99","80","Ordered","http://richardson.com/"
"1523","1323","2019-06-08 19:54:36","3131.25","73","Ordered","http://www.hancock-martinez.com/"
"1524","1033","2018-07-16 17:58:04","1813.55","26","In Transit","http://hutchinson.net/"
"1525","628","1985-04-21 12:12:22","4888.81","40","In Transit","https://glenn.com/"
"1526","77","2005-11-17 04:22:15","482.94","69","In Transit","https://bishop.org/"
"1527","321","1971-12-31 05:24:57","1316.70","88","Delivered","http://sullivan.net/"
"1528","1092","1973-01-26 03:27:24","1125.04","5","Delivered","https://www.davila.com/"
"1529","1473","2012-06-01 20:22:31","4101.97","40","Delivered","http://www.peterson.net/"
"1530","788","2004-06-29 11:59:26","2316.58","22","Delivered","https://andrews.org/"
"1531","1027","2010-11-13 03:34:37","2545.84","66","In Transit","http://www.allen.com/"
"1532","672","2006-05-12 01:01:53","3823.49","30","Delivered","https://cobb.org/"
"1533","471","2012-10-30 11:44:44","2433.02","89","Ordered","http://perkins-cain.com/"
"1534","802","2015-01-03 09:47:41","490.98","50","In Transit","http://www.garcia-levy.com/"
"1535","1381","1974-01-07 21:00:17","2936.49","51","In Transit","http://moore.com/"
"1536","1430","2003-10-06 23:07:40","3846.77","7","Delivered","http://santana.com/"
"1537","845","1989-06-22 12:14:39","1382.36","38","Ordered","https://russell.com/"
"1538","95","1972-05-11 05:32:59","389.71","75","In Transit","http://www.sanchez-wilson.com/"
"1539","266","1992-03-20 09:45:49","1046.19","65","Ordered","https://williams.com/"
"1540","704","1979-07-15 21:14:52","1911.90","16","Ordered","https://www.young.net/"
"1541","544","2005-05-28 05:05:23","4099.03","96","In Transit","https://collier.com/"
"1542","898","2017-12-30 18:50:10","1457.32","31","In Transit","http://choi-torres.com/"
"1543","1226","1996-02-29 09:52:59","2001.92","50","Ordered","http://irwin.com/"
"1544","991","2010-11-16 02:52:59","1189.03","16","Delivered","http://www.foster-aguilar.org/"
"1545","1209","2000-09-08 10:12:57","836.81","38","Delivered","http://www.bell-pena.info/"
"1546","1326","2017-02-23 06:10:03","4705.98","98","Ordered","https://robles.com/"
"1547","215","1988-06-12 22:27:05","2404.71","12","Delivered","https://drake-lucero.com/"
"1548","1361","1992-02-05 22:13:22","4482.08","54","Delivered","https://www.jacobs.info/"
"1549","959","1993-01-05 23:30:10","330.51","48","In Transit","https://www.fisher-bennett.com/"
"1550","751","2000-08-01 23:30:39","276.59","41","Ordered","http://www.mueller.info/"
"1551","298","2001-10-27 20:50:00","3839.53","92","In Transit","https://baker-lee.com/"
"1552","721","1981-01-24 09:15:45","507.26","55","In Transit","http://garrett.com/"
"1553","576","2006-04-22 16:27:51","544.10","38","Ordered","https://www.cox.com/"
"1554","1417","2007-01-30 16:47:57","3028.49","47","In Transit","https://www.hanna.com/"
"1555","768","2018-03-13 09:44:38","456.57","41","Delivered","http://lewis.biz/"
"1556","602","2003-04-23 22:19:16","622.51","44","In Transit","http://www.barber.com/"
"1557","154","1998-07-17 08:00:07","1591.35","43","In Transit","https://www.horn.com/"
"1558","313","1996-06-25 05:43:39","431.02","41","Delivered","https://www.bennett-king.com/"
"1559","924","1985-05-10 02:25:25","4031.07","78","Delivered","http://www.robinson.com/"
"1560","500","1975-01-02 18:53:30","76.22","76","Delivered","https://www.brewer.com/"
"1561","31","2019-07-03 04:01:40","1694.31","18","Ordered","http://www.delacruz-dennis.com/"
"1562","201","1980-09-24 08:09:47","3809.38","27","Delivered","http://maxwell.com/"
"1563","1068","1998-11-28 17:10:41","4940.01","73","Ordered","http://taylor-washington.com/"
"1564","119","1973-04-28 03:49:31","4000.55","98","Ordered","https://edwards.net/"
"1565","754","1973-07-06 22:35:22","2333.90","44","In Transit","https://www.henderson-kent.com/"
"1566","1377","2015-10-03 19:14:02","3304.15","81","Delivered","https://www.smith.info/"
"1567","899","2014-05-13 08:48:50","3136.49","17","In Transit","http://smith.net/"
"1568","632","2018-01-30 13:08:40","1987.01","70","Ordered","http://walsh.com/"
"1569","298","2006-10-03 13:25:20","1944.91","44","Delivered","http://www.robinson.info/"
"1570","462","2006-06-29 17:29:13","1735.68","64","Delivered","https://brooks-bush.net/"
"1571","887","2013-07-02 08:51:45","340.70","37","In Transit","https://garcia-wolfe.org/"
"1572","140","2007-02-11 18:40:16","1215.97","27","Delivered","https://nelson-schneider.info/"
"1573","1456","1982-12-04 09:52:24","879.42","99","In Transit","https://snyder.org/"
"1574","1434","1976-02-02 23:14:27","2496.79","35","Delivered","http://romero.com/"
"1575","1270","2007-04-09 16:52:36","974.41","34","In Transit","http://cooke.net/"
"1576","124","2020-08-11 16:50:41","1541.35","4","In Transit","https://hammond.org/"
"1577","19","1973-07-15 05:48:14","3508.08","13","Delivered","https://hughes-newton.com/"
"1578","595","1986-06-20 13:36:05","891.59","43","Delivered","http://young.org/"
"1579","1282","1980-05-21 03:37:39","3422.05","3","In Transit","http://rivers.net/"
"1580","1024","1971-02-07 10:12:09","2328.53","89","In Transit","http://simpson-davis.info/"
"1581","987","2007-11-04 01:33:21","4255.37","35","Delivered","https://lang.com/"
"1582","480","1972-03-23 03:58:36","807.28","25","Delivered","http://www.king-lucero.com/"
"1583","1405","1970-06-28 22:18:51","951.81","20","Delivered","https://shea-haney.com/"
"1584","1363","2021-03-03 05:50:58","788.02","19","Delivered","https://trujillo-romero.com/"
"1585","272","1988-04-21 17:51:56","4660.36","68","Ordered","http://bell.net/"
"1586","840","1973-12-27 09:07:54","3720.50","59","In Transit","https://www.munoz.biz/"
"1587","196","1975-02-11 00:01:04","3097.29","93","Ordered","https://www.hendricks.com/"
"1588","382","2020-05-22 23:13:59","3442.54","70","In Transit","https://smith-jennings.com/"
"1589","680","1985-10-30 12:51:07","2592.31","93","Ordered","https://miles.biz/"
"1590","1094","1981-12-30 09:21:32","3570.39","66","In Transit","https://gray.info/"
"1591","245","2018-08-29 06:18:12","900.54","22","Ordered","http://smith.org/"
"1592","416","2009-09-12 13:34:39","3064.65","51","Delivered","https://hogan-perez.com/"
"1593","655","1987-06-15 06:12:09","45.18","4","Delivered","http://www.haley.com/"
"1594","1369","1974-11-15 08:24:55","3594.17","90","In Transit","https://www.hernandez.com/"
"1595","459","2016-09-17 00:00:24","2733.15","37","Delivered","http://bauer.com/"
"1596","1304","1988-12-24 22:25:45","91.57","34","Ordered","http://www.scott-hayes.com/"
"1597","689","1981-11-19 17:04:06","4902.01","93","Ordered","http://rhodes.com/"
"1598","1050","2005-11-21 11:22:37","3602.78","76","In Transit","http://robinson-mason.com/"
"1599","494","1978-04-13 20:15:49","1192.38","23","Delivered","https://www.brown.com/"
"1600","387","1976-03-19 00:13:11","1627.15","72","In Transit","http://walker.info/"
"1601","735","1989-02-19 21:02:40","4259.69","89","Ordered","http://martinez.com/"
"1602","372","2017-04-11 07:38:22","3857.73","54","Ordered","https://www.doyle.com/"
"1603","119","2003-11-29 02:00:42","3173.74","21","In Transit","http://www.lewis.biz/"
"1604","116","2007-03-12 14:11:19","1087.84","95","Delivered","http://www.rose.net/"
"1605","774","1978-12-20 08:44:47","1355.10","57","In Transit","http://www.george.com/"
"1606","709","1986-03-25 20:59:11","1192.49","78","In Transit","http://www.gilbert-collins.info/"
"1607","1206","1973-08-20 06:32:33","2239.55","61","In Transit","https://www.may.com/"
"1608","951","1985-05-05 09:23:15","2808.31","64","Delivered","http://gay.com/"
"1609","1378","1997-02-22 14:19:01","875.07","44","Delivered","https://brown.info/"
"1610","978","2020-05-16 11:46:24","759.34","49","Ordered","https://ruiz.com/"
"1611","792","1979-07-29 19:37:07","1419.55","59","Delivered","http://murray.org/"
"1612","1289","2011-03-11 02:49:17","3983.27","70","In Transit","https://guzman-wilson.biz/"
"1613","37","1988-03-16 09:09:24","3746.97","72","In Transit","https://oneill.info/"
"1614","476","2006-11-21 13:02:37","4519.31","57","Delivered","http://mcdonald.com/"
"1615","868","1991-01-31 00:17:46","856.04","99","In Transit","http://davis.com/"
"1616","346","1996-05-01 02:15:12","1034.72","57","In Transit","http://www.key.org/"
"1617","75","1974-07-18 09:40:38","4687.44","73","In Transit","https://pierce-charles.org/"
"1618","1401","2006-05-02 02:39:16","4784.10","67","Ordered","http://www.johnson-reyes.com/"
"1619","732","2016-03-28 09:43:07","3894.84","94","In Transit","https://www.blanchard-stokes.com/"
"1620","195","2011-04-15 03:29:54","339.27","41","In Transit","https://bell-gray.info/"
"1621","1373","1976-12-25 22:38:42","3702.49","85","Ordered","https://reyes-davis.com/"
"1622","1349","1984-04-07 10:26:39","2697.07","52","Ordered","https://www.jones-white.com/"
"1623","491","2013-10-14 02:53:51","1784.77","18","Ordered","http://adams.com/"
"1624","26","1992-08-16 06:05:30","4915.79","79","Delivered","https://lopez.com/"
"1625","42","2001-05-20 06:42:27","1610.83","9","In Transit","http://thompson.org/"
"1626","1286","2021-08-12 17:13:25","4553.77","25","Ordered","http://wolfe-jennings.com/"
"1627","660","1989-03-21 15:32:31","2763.23","9","In Transit","https://www.frazier-molina.com/"
"1628","174","2014-06-10 00:23:14","3963.57","7","In Transit","https://www.stafford.com/"
"1629","1","2014-12-30 11:17:14","4270.84","96","In Transit","http://mcpherson.com/"
"1630","387","1997-05-10 10:36:02","1599.79","85","Delivered","http://www.bean-gonzales.biz/"
"1631","753","1991-11-24 11:53:19","3894.13","80","Delivered","https://ruiz.info/"
"1632","1481","1977-03-04 17:00:41","472.51","33","Ordered","https://adams.com/"
"1633","1321","1987-04-11 16:11:56","2268.75","76","Ordered","http://skinner.com/"
"1634","1204","2016-12-06 02:16:10","3548.51","6","Delivered","https://www.fox.org/"
"1635","1318","1977-09-30 03:53:58","27.25","28","In Transit","https://thomas.info/"
"1636","974","1989-05-14 22:26:26","558.16","73","In Transit","http://davis.net/"
"1637","823","2019-04-02 06:57:19","1056.48","63","Ordered","http://www.gonzalez-perez.com/"
"1638","1480","1970-10-26 17:42:21","2752.53","97","In Transit","http://klein.org/"
"1639","67","1992-08-21 17:20:19","2813.78","27","Ordered","https://schneider-schmidt.com/"
"1640","1225","2015-11-04 01:18:08","3573.10","6","Delivered","http://garrett.net/"
"1641","919","1990-07-17 02:59:33","3788.33","5","Delivered","http://www.bray.biz/"
"1642","611","2009-01-28 11:34:29","129.38","19","Delivered","http://jenkins-cox.com/"
"1643","188","2003-08-07 12:43:25","3067.42","1","In Transit","http://martinez.biz/"
"1644","1175","2001-02-26 15:51:42","1389.33","36","Delivered","https://lucero-davidson.com/"
"1645","1137","1998-01-25 17:44:22","2848.33","2","In Transit","https://www.lewis-johnson.com/"
"1646","659","2009-01-20 17:49:55","3019.48","15","Delivered","http://foster-wood.info/"
"1647","41","2018-11-17 07:43:55","2740.44","18","Delivered","https://barnett.com/"
"1648","509","2020-11-20 01:50:49","2635.43","22","Ordered","http://jackson.com/"
"1649","906","2003-03-26 12:23:01","2544.23","65","In Transit","http://www.george.com/"
"1650","752","1996-01-28 19:12:40","2914.44","4","Delivered","https://webster-horne.org/"
"1651","335","2013-04-12 09:37:14","3197.86","79","Delivered","http://www.hill-powers.net/"
"1652","1147","1977-01-20 14:52:33","1839.51","30","In Transit","http://www.smith.com/"
"1653","630","2008-02-20 21:47:56","1732.54","9","Ordered","https://glover-thomas.com/"
"1654","1225","1994-04-02 19:03:48","2870.51","73","In Transit","https://hawkins.com/"
"1655","336","2008-12-30 03:16:19","4655.05","60","Delivered","https://www.eaton.com/"
"1656","1473","1990-06-09 22:48:10","1270.23","4","In Transit","https://www.robinson.com/"
"1657","17","2000-12-31 13:16:20","1049.27","39","Ordered","http://mathis.com/"
"1658","315","1996-02-20 13:26:53","1116.31","12","Delivered","http://www.martin.com/"
"1659","542","1988-01-01 15:00:53","3695.44","66","Ordered","http://berg.info/"
"1660","542","1975-05-06 20:33:59","2222.54","27","In Transit","http://tanner.net/"
"1661","800","2019-10-23 01:32:12","1660.98","41","In Transit","https://brown-barry.org/"
"1662","777","2005-07-28 11:34:19","1270.82","30","Ordered","http://www.obrien-gibson.com/"
"1663","1344","2003-09-27 22:44:55","3124.03","81","Ordered","http://www.stewart.com/"
"1664","19","2002-04-11 12:47:50","4195.71","31","Delivered","https://www.chavez.com/"
"1665","1338","2006-12-05 06:18:56","1290.66","78","Ordered","https://zuniga.biz/"
"1666","840","2000-11-13 12:27:34","3942.58","64","Ordered","https://peck-may.com/"
"1667","161","1996-01-10 04:38:09","4503.69","21","In Transit","https://murphy.com/"
"1668","553","1974-01-15 06:19:04","3195.87","82","In Transit","http://fleming.biz/"
"1669","932","2015-07-26 14:32:13","3630.19","97","In Transit","http://young.biz/"
"1670","1465","2020-02-21 06:33:54","4446.82","80","In Transit","http://wilson.org/"
"1671","26","2017-05-14 20:57:27","2726.08","23","In Transit","https://castro.com/"
"1672","640","2005-10-28 14:32:25","3022.63","55","Delivered","https://case.net/"
"1673","289","1990-10-03 00:20:25","1554.05","98","Delivered","http://www.flores.net/"
"1674","1373","2020-07-17 10:12:21","2174.16","45","Delivered","http://richard-beard.com/"
"1675","919","1994-03-29 11:02:14","78.51","1","Ordered","http://murphy-baker.biz/"
"1676","340","2009-04-16 14:28:28","2948.08","50","In Transit","http://collins-thomas.com/"
"1677","1409","1993-11-02 21:26:18","2396.62","93","Ordered","https://www.jackson.biz/"
"1678","112","1992-03-03 05:47:16","1009.25","86","Delivered","http://www.atkins.com/"
"1679","671","1971-05-26 16:00:37","4604.19","20","Ordered","http://harrell.org/"
"1680","902","2004-11-09 11:57:23","4575.88","68","Ordered","http://www.richardson.info/"
"1681","176","2012-08-03 22:05:21","1935.92","11","In Transit","http://www.kline-rodriguez.net/"
"1682","524","2004-09-12 06:35:11","1577.98","90","Ordered","http://green-chase.com/"
"1683","885","1974-03-13 02:25:59","571.49","25","Delivered","http://www.knapp-tyler.com/"
"1684","1046","2010-01-28 00:02:24","3889.62","13","In Transit","https://www.cooper.com/"
"1685","138","2009-12-17 13:22:51","2840.72","34","Ordered","https://wilcox.com/"
"1686","1418","1987-03-09 14:18:13","4938.02","39","Delivered","http://www.anderson.net/"
"1687","278","1973-06-23 03:39:51","2884.34","34","Ordered","https://davis.info/"
"1688","1254","2021-03-02 01:10:38","1106.41","14","Delivered","https://www.harrison-diaz.com/"
"1689","1176","1973-11-06 17:08:16","900.46","18","In Transit","http://rangel.com/"
"1690","733","1986-03-14 07:08:30","4942.64","96","Delivered","http://pace-roberts.net/"
